,term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
450,Spring2017,31008,EN 0012,08,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'CNS 108'}]",['MR 0330pm-0445pm 01/17-05/02 CNS 108'],John E.  Burlinson,19,14,5
451,Spring2017,31009,EN 0012,09,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'CNS 304'}]",['MW 0500pm-0615pm 01/17-05/02 CNS 304'],James Michael  Chesbro,19,13,6
452,Spring2017,31010,EN 0012,10,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DMH 347'}]",['MR 0930am-1045am 01/17-05/02 DMH 347'],Marie B.  Cordell,19,19,0
453,Spring2017,31012,EN 0012,12,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 206'}]",['MR 0200pm-0315pm 01/17-05/02 CNS 206'],Sally E.  O'Driscoll,19,15,4
454,Spring2017,31013,EN 0012,13,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'CNS 106'}]",['TF 0330pm-0445pm 01/17-05/02 CNS 106'],Mary C.  Linder,19,19,0
455,Spring2017,31014,EN 0012,14,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/17-05/02', 'location': 'DMH 347'}]",['MR 0800am-0915am 01/17-05/02 DMH 347'],Marie B.  Cordell,19,14,5
456,Spring2017,31015,EN 0012,15,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DMH 349'}]",['MR 0930am-1045am 01/17-05/02 DMH 349'],Peter L.  Bayers,19,18,1
457,Spring2017,31016,EN 0012,16,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 101'}]",['MR 0930am-1045am 01/17-05/02 CNS 101'],Michael P.  Sweeney,19,19,0
458,Spring2017,31017,EN 0012,17,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'CNS 203'}]",['TF 0330pm-0445pm 01/17-05/02 CNS 203'],Michael Anthony  DeStefano,19,19,0
459,Spring2017,31018,EN 0012,18,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DMH 347'}]",['TF 1230pm-0145pm 01/17-05/02 DMH 347'],Serena   Jourdan,19,16,3
460,Spring2017,31019,EN 0012,19,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 256'}]",['TF 1100am-1215pm 01/17-05/02 BNW 256'],Kristin A.  Rose,19,19,0
461,Spring2017,31020,EN 0012,20,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 303'}]",['TF 1100am-1215pm 01/17-05/02 CNS 303'],Frank   Moliterno,19,18,1
462,Spring2017,31021,EN 0012,21,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 10'}]",['MR 0200pm-0315pm 01/17-05/02 CNS 10'],Colin A.  Hosten,19,18,1
463,Spring2017,31022,EN 0012,22,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 202'}]",['MR 1100am-1215pm 01/17-05/02 CNS 202'],Brian W.  Hoover,19,19,0
464,Spring2017,31023,EN 0012,23,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'BNW 139'}]",['MW 0500pm-0615pm 01/17-05/02 BNW 139'],Lizzie   Louis,19,20,-1
465,Spring2017,31024,EN 0012,24,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'CNS 303'}]",['MR 0330pm-0445pm 01/17-05/02 CNS 303'],Marion M.  White,19,19,0
466,Spring2017,31029,EN 0012,25,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'DMH 350'}]",['TR 0500pm-0615pm 01/17-05/02 DMH 350'],David   Legere,19,18,1
467,Spring2017,31069,EN 0012,26,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 206'}]",['MR 1100am-1215pm 01/17-05/02 CNS 206'],Jill L.  Bodach,19,17,2
468,Spring2017,31070,EN 0012,27,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'MCA 107'}]",['TF 0200pm-0315pm 01/17-05/02 MCA 107'],Laura Marie  Marciano,19,19,0
469,Spring2017,31076,EN 0012,28,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'MCA 107'}]",['TF 0330pm-0445pm 01/17-05/02 MCA 107'],Laura Marie  Marciano,19,20,-1
470,Spring2017,31077,EN 0012,29,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 202'}]",['MR 1230pm-0145pm 01/17-05/02 CNS 202'],Brian W.  Hoover,19,19,0
471,Spring2017,31087,EN 0012,30,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 209'}]",['TF 1230pm-0145pm 01/17-05/02 CNS 209'],Lindsay K.  Ferrara,19,19,0
472,Spring2017,31102,EN 0012,31,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['TR 0500pm-0615pm 01/17-05/02 CNS 2'],Janet Hentoff  Krauss,19,19,0
473,Spring2017,31108,EN 0012,32,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 108'}]",['TF 0200pm-0315pm 01/17-05/02 CNS 108'],Eleanor McVearry  Whitaker,19,18,1
474,Spring2017,31109,EN 0012,33,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['TF 1100am-1215pm 01/17-05/02 CNS 2'],Lisa M.  Breunig,19,19,0
475,Spring2017,31110,EN 0012,34,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DMH 149'}]",['MR 0200pm-0315pm 01/17-05/02 DMH 149'],Colin Densmore  Halloran,19,19,0
476,Spring2017,31112,EN 0012,36,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['TF 0200pm-0315pm 01/17-05/02 CNS 2'],Steven A.  Otfinoski,19,19,0
477,Spring2017,31113,EN 0012,37,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 203'}]",['TF 0200pm-0315pm 01/17-05/02 CNS 203'],Janet Hentoff  Krauss,19,19,0
478,Spring2017,31114,EN 0012,38,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['TF 1230pm-0145pm 01/17-05/02 CNS 2'],Steven A.  Otfinoski,19,19,0
479,Spring2017,31146,EN 0012,39,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 108'}]",['MR 1230pm-0145pm 01/17-05/02 CNS 108'],Steven A.  Otfinoski,19,19,0
480,Spring2017,31202,EN 0012,40,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'DMH 350'}]",['MW 0500pm-0615pm 01/17-05/02 DMH 350'],David   Legere,19,19,0
481,Spring2017,31206,EN 0012,41,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'BNW 254'}]",['MW 0500pm-0615pm 01/17-05/02 BNW 254'],Marie B.  Cordell,19,15,4
482,Spring2017,31279,EN 0012,42,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 303'}]",['TF 1230pm-0145pm 01/17-05/02 CNS 303'],Frank   Moliterno,19,8,11
483,Spring2017,31495,EN 0012,43,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 306'}]",['MR 0930am-1045am 01/17-05/02 CNS 306'],Rebecca Louise  Dimyan,19,18,1
484,Spring2017,31496,EN 0012,44,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 101'}]",['MR 1100am-1215pm 01/17-05/02 CNS 101'],Michael P.  Sweeney,19,19,0
485,Spring2017,31765,EN 0012,45,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 106'}]",['TF 0200pm-0315pm 01/17-05/02 CNS 106'],Mary C.  Linder,19,18,1
486,Spring2017,31766,EN 0012,46,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['TF 0800am-0915am 01/17-05/02 CNS 2'],Lisa M.  Breunig,19,16,3
487,Spring2017,31767,EN 0012,47,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/17-05/02', 'location': 'CNS 206'}]",['TF 0800am-0915am 01/17-05/02 CNS 206'],Katherine V.  Veilleux,19,20,-1
488,Spring2017,32788,EN 0012,48,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 303'}]",['MR 1100am-1215pm 01/17-05/02 CNS 303'],Christopher Grant  Madden,19,19,0
489,Spring2017,32789,EN 0012,49,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DMH 348'}]",['TF 0200pm-0315pm 01/17-05/02 DMH 348'],Kristin A.  Rose,19,17,2
490,Spring2017,32790,EN 0012,50,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 209'}]",['TF 0930am-1045am 01/17-05/02 CNS 209'],Michael P.  Sweeney,19,18,1
491,Spring2017,32791,EN 0012,51,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/17-05/02', 'location': 'DMH 350'}]",['MW 0630pm-0745pm 01/17-05/02 DMH 350'],David   Legere,19,17,2
492,Spring2017,32792,EN 0012,52,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'CNS 10'}]",['MR 0330pm-0445pm 01/17-05/02 CNS 10'],Colin A.  Hosten,19,18,1
493,Spring2017,32793,EN 0012,53,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['TF 0930am-1045am 01/17-05/02 CNS 2'],Lisa M.  Breunig,19,19,0
494,Spring2017,32794,EN 0012,54,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'BNW 469'}]",['TF 1100am-1215pm 01/17-05/02 BNW 469'],Judson   Scruton,19,16,3
495,Spring2017,32795,EN 0012,55,3.000,Texts and Contexts II: Writing About Literature,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 206'}]",['TF 0930am-1045am 01/17-05/02 CNS 206'],Katherine V.  Veilleux,19,19,0
496,Spring2017,32797,EN 0101,OL1,3.000,Introduction to Literary and Cultural Studies,[],[],Gita   Rajan,25,19,6
497,Spring2017,31665,EN 0102,01,3.000,Introduction to Contemporary World Literature,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['M 0630pm-0900pm 01/17-05/02 CNS 2'],Sally E.  O'Driscoll,25,22,3
498,Spring2017,32295,EN 0102,OL1,3.000,Introduction to Contemporary World Literature,[],[],Sally E.  O'Driscoll,22,20,2
499,Spring2017,32798,EN 0105,01,3.000,African Diaspora: Literature and Culture,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'LYL 227B'}]",['TF 0930am-1045am 01/17-05/02 LYL 227B'],Johanna   Garvey,25,20,5
500,Spring2017,32799,EN 0105,02,3.000,African Diaspora: Literature and Culture,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DMH 350'}]",['TF 1230pm-0145pm 01/17-05/02 DMH 350'],Johanna   Garvey,25,24,1
501,Spring2017,32649,EN 0107,01,3.000,Masterpieces of Roman Literature in English Translation,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['W 0630pm-0900pm 01/17-05/02 CNS 2'],Vincent J.  Rosivach,20,13,7
502,Spring2017,31890,EN 0111,01,3.000,International Short Fiction,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'DMH 347'}]",['W 0200pm-0430pm 01/17-05/02 DMH 347'],Lenka   Pichlikova-Burke,22,22,0
503,Spring2017,32800,EN 0112,01,3.000,19th-Century Russian Novel and World Literature,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'DMH 347'}]",['T 0500pm-0730pm 01/17-05/02 DMH 347'],Lenka   Pichlikova-Burke,22,17,5
504,Spring2017,32801,EN 0121,01,3.000,American Literature and the Environment,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DMH 349'}]",['MR 1100am-1215pm 01/17-05/02 DMH 349'],Peter L.  Bayers,25,25,0
505,Spring2017,32802,EN 0124,01,3.000,American Literature: Myths and Legends,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DMH 148'}]",['MR 1100am-1215pm 01/17-05/02 DMH 148'],Elizabeth A.  Petrino,25,18,7
506,Spring2017,32803,EN 0130,01,3.000,Literature by Women: Vision and Revision,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'DMH 349'}]",['W 1100am-0130pm 01/17-05/02 DMH 349'],Emily J.  Orlando,25,24,1
507,Spring2017,32301,EN 0135,01,3.000,Graphic Novels as Thriller and Chillers,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/17-05/02', 'location': 'DMH 350'}]",['TR 0630pm-0745pm 01/17-05/02 DMH 350'],Gita   Rajan,22,22,0
508,Spring2017,32302,EN 0135,02,3.000,Graphic Novels as Thriller and Chillers,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/17-05/02', 'location': 'CNS 2'}]",['TR 0630pm-0745pm 01/17-05/02 CNS 2'],Curtis P.  Ferree,22,22,0
509,Spring2017,31421,EN 0141,01,3.000,Imagining Shakespeare,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 103'}]",['MR 1230pm-0145pm 01/17-05/02 CNS 103'],Shannon E.  Kelley,25,19,6
510,Spring2017,31892,EN 0141,02,3.000,Imagining Shakespeare,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'CNS 202'}]",['MR 0330pm-0445pm 01/17-05/02 CNS 202'],Judson   Scruton,25,17,8
511,Spring2017,32927,EN 0145,01,3.000,King Arthur,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DMH 347'}]",['TF 1100am-1215pm 01/17-05/02 DMH 347'],Robert   Epstein,25,22,3
512,Spring2017,31494,EN 0161,01,3.000,Irish Literature,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'CNS 6'}]",['MW 0500pm-0615pm 01/17-05/02 CNS 6'],Marion M.  White,25,26,-1
513,Spring2017,32199,EN 0163,OL1,3.000,The Literature of Illness and Healing: Wounded Storytellers and Dedicated Healers,[],[],Jacqueline   Rinaldi,20,19,1
514,Spring2017,32928,EN 0204,01,3.000,Literary Fairy Tale Tradition,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 104'}]",['TF 0930am-1045am 01/17-05/02 CNS 104'],Robert   Epstein,25,27,-2
515,Spring2017,32804,EN 0213,01,3.000,Shakespeare I,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DMH 348'}]",['MR 0200pm-0315pm 01/17-05/02 DMH 348'],Shannon E.  Kelley,25,24,1
516,Spring2017,32805,EN 0215,01,3.000,Introduction to 18th Century British Literature,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'CNS 206'}]",['MR 0330pm-0445pm 01/17-05/02 CNS 206'],Sally E.  O'Driscoll,25,24,1
517,Spring2017,32806,EN 0264,01,3.000,"African American Fiction, 1940 to Present","[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'CNS 208'}]",['W 1100am-0130pm 01/17-05/02 CNS 208'],Johanna   Garvey,25,21,4
518,Spring2017,32807,EN 0311,01,3.000,Chaucer's Canterbury Tales,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DMH 331'}]",['TF 1230pm-0145pm 01/17-05/02 DMH 331'],Robert   Epstein,15,15,0
519,Spring2017,32808,EN 0334,01,3.000,American Modernism,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DMH 231'}]",['MR 0200pm-0315pm 01/17-05/02 DMH 231'],Peter L.  Bayers,15,15,0
520,Spring2017,32320,EN 0352,01,3.000,Cultural Studies Theory,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'DMH 347'}]",['M 0630pm-0900pm 01/17-05/02 DMH 347'],Gita   Rajan,15,8,7
521,Spring2017,31961,EN 0390,01,3.000,Literature Capstone,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'DMH 231'}]",['W 0200pm-0430pm 01/17-05/02 DMH 231'],Nels C.  Pearson,15,10,5
522,Spring2017,33023,EN 0399,EB,1.000,Independent Study,[],[],Elizabeth H.  Boquet,0,1,-1
523,Spring2017,33011,EN 0399,SK,3.000,Independent Study,[],[],Shannon E.  Kelley,0,1,-1
524,Spring2017,33122,EN 0399,TH,3.000,Independent Study,[],[],Timothy   Smith,0,1,-1
525,Spring2017,32956,EEG 0401,02,1.000,English Skills for Engineering Graduate Students,"[{'days': 'W', 'times': '0330pm-0445pm', 'dates': '01/17-05/12', 'location': 'BNW 253'}]",['W 0330pm-0445pm 01/17-05/12 BNW 253'],Anne E  Campbell,20,2,18
526,Spring2017,31422,ENW 0202,01,3.000,Creative Writing: Poetry I,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'DMH 149'}]",['MR 0330pm-0445pm 01/17-05/02 DMH 149'],Colin Densmore  Halloran,15,8,7
527,Spring2017,31826,ENW 0205,01,3.000,Creative Writing: Fiction I,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'CNS 208'}]",['W 0200pm-0430pm 01/17-05/02 CNS 208'],Christopher Grant  Madden,15,15,0
528,Spring2017,32809,ENW 0205,02,3.000,Creative Writing: Fiction I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 5'}]",['MR 1230pm-0145pm 01/17-05/02 CNS 5'],Jill L.  Bodach,15,14,1
529,Spring2017,31750,ENW 0206,01,3.000,Creative Writing: Nonfiction I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'CNS 209'}]",['MR 1100am-1215pm 01/17-05/02 CNS 209'],Sonya R.  Huber,15,14,1
530,Spring2017,31115,ENW 0220,01,3.000,News Writing,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DMH 231'}]",['TF 1100am-1215pm 01/17-05/02 DMH 231'],Matthew R.  Tullis,15,16,-1
531,Spring2017,31321,ENW 0221,01,3.000,News Writing II: Digital Design,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DMH 149'}]",['MR 0930am-1045am 01/17-05/02 DMH 149'],Lei   Xie,15,14,1
532,Spring2017,31423,ENW 0290,01,3.000,Writing and Responding,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'CNS 104'}]",['MR 0200pm-0315pm 01/17-05/02 CNS 104'],Elizabeth H.  Boquet,15,9,6
533,Spring2017,31888,ENW 0311,01,3.000,Teaching and Writing,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'CNS 108'}]",['TF 0930am-1045am 01/17-05/02 CNS 108'],Betsy A.  Bowen,15,12,3
534,Spring2017,31679,ENW 0317,01,3.000,Teaching and Learning Grammar,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/17-05/02', 'location': 'CNS 9'}]",['MR 0330pm-0445pm 01/17-05/02 CNS 9'],Elizabeth H.  Boquet,15,17,-2
535,Spring2017,32310,ENW 0321,01,3.000,Big Data Storytelling,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DMH 148'}]",['MR 1230pm-0145pm 01/17-05/02 DMH 148'],Lei   Xie,15,10,5
536,Spring2017,32810,ENW 0329,01,3.000,Issues in News Writing: Sports Journalism,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DMH 231'}]",['TF 1230pm-0145pm 01/17-05/02 DMH 231'],Matthew R.  Tullis,15,9,6
537,Spring2017,31756,ENW 0332,01,3.000,Business Writing,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'CNS 5'}]",['W 1100am-0130pm 01/17-05/02 CNS 5'],Timothy   Smith,15,14,1
538,Spring2017,32812,ENW 0338,01,3.000,Persuasive Writing,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'CNS 6'}]",['M 0630pm-0900pm 01/17-05/02 CNS 6'],Timothy   Smith,15,13,2
539,Spring2017,31318,ENW 0339,01,3.000,Grant and Proposal Writing,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'DMH 331'}]",['W 0200pm-0430pm 01/17-05/02 DMH 331'],Thomas Edward  Sobocinski,15,15,0
540,Spring2017,31889,ENW 0340,01,3.000,World of Publishing I,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'CNS 101'}]",['TF 1230pm-0145pm 01/17-05/02 CNS 101'],Elizabeth A.  Hilts,15,13,2
541,Spring2017,32493,ENW 0346,01,3.000,Internship,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'DMH 331'}]",['R 0630pm-0900pm 01/17-05/02 DMH 331'],Betsy A.  Bowen,0,22,-22
542,Spring2017,33007,ENW 0348,01,3.000,Independent Writing Project,[],[],Carol Ann   Davis,0,4,-4
543,Spring2017,31320,ENW 0397,01,3.000,Journalism Practicum,"[{'days': 'R', 'times': '0400pm-0500pm', 'dates': '01/17-05/02', 'location': 'DMH 348'}]",['R 0400pm-0500pm 01/17-05/02 DMH 348'],Lei   Xie,0,11,-11
544,Spring2017,32414,ENW 0398,01,3.000,Publishing Practicum,[],[],Carol Ann   Davis,0,2,-2
545,Spring2017,31752,ENW 0399,01,3.000,Advanced Portfolio Workshop,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/17-05/02', 'location': 'DMH 148'}]",['TF 1100am-1215pm 01/17-05/02 DMH 148'],Carol Ann   Davis,15,13,2
